SimTime,tb_top.ch_out,tb_top.adc_out[5:0]
24.709,-0.081969782324440854,39
24.71,-0.083460032653240507,39
24.711,-0.084972580662259559,39
24.712,-0.086499717353671512,39
24.713,-0.088024838082230827,39
24.714,-0.089524472133187635,39
24.715,-0.090970159301923981,39
24.716,-0.092330159720290655,39
24.717,-0.093570987710499876,39
24.718,-0.094658764610486557,39
24.719,-0.095560389275477373,39
24.72,-0.096244528300250931,39
24.721,-0.096682430916040493,39
24.722,-0.096848575994699315,39
24.723,-0.096721160647763676,39
24.724,-0.096282441553177445,39
24.725,-0.095518941397070983,39
24.726,-0.094421533706093158,39
24.727,-0.092985419895003057,39
24.728,-0.091210012594871895,39
24.729,-0.089098739291535486,39
24.73,-0.086658780025145044,39
24.731,-0.083900752413435725,39
24.732,-0.08083835659702894,39
24.733,-0.077487991897239844,39
24.734,-0.073868356056702736,39
24.735,-0.070000036930173926,39
24.736,-0.065905105434619443,39
24.737,-0.061606717479372068,39
24.738,-0.057128731501523665,39
24.739,-0.052495347149020821,39
24.74,-0.047730769601756005,39
24.741,-0.04285890301427376,39
24.742,-0.03790307561495225,39
24.743,-0.03288579811559314,39
24.744,-0.027828556279811411,39
24.745,-0.02275163777378399,39
24.746,-0.017673992782067889,39
24.747,-0.012613127315733216,39
24.748,-0.0075850276697047407,39
24.749,-0.0026041140992202338,39
24.75,0.002316778521314438,31
24.751,0.0071663955241409449,31
24.752,0.011935035384712106,31
24.753,0.01661450348837136,31
24.754,0.02119804948020531,31
24.755,0.025680290931663317,31
24.756,0.03005712599154834,31
24.757,0.034325637583133499,31
24.758,0.038483991570033946,31
24.759,0.042531331147456927,31
24.76,0.046467669528681262,31
24.761,0.05029378279484005,31
24.762,0.054011104564643794,31
24.763,0.057621623924470226,31
24.764,0.06112778784265651,31
24.765,0.064532409078738903,31
24.766,0.067838580392159412,31
24.767,0.071049595658439185,31
24.768,0.074168878316343126,31
24.769,0.07719991739897826,31
24.77,0.080146211246462595,31
24.771,0.083011218858725352,31
24.772,0.085798318724705364,31
24.773,0.088510774858891722,31
24.774,0.091151709687670834,31
24.775,0.093724083355889998,31
24.776,0.096230678967767658,31
24.777,0.098674093234915675,31
24.778,0.10105673197677234,31
24.779,0.10338080990403024,31
24.78,0.10564835411244811,31
24.781,0.10786121072146557,31
24.782,0.11002105410797472,31
24.783,0.11212939820912032,31
24.784,0.11418760939779944,31
24.785,0.11619692046935479,31
24.786,0.11815844531660426,31
24.787,0.12007319391169696,31
24.788,0.12194208725629427,31
24.789,0.12376597200529466,31
24.79,0.12554563451290701,31
24.791,0.12728181409258055,31
24.792,0.12897521532348066,31
24.793,0.1306265192753161,31
24.794,0.13223639355993677,31
24.795,0.13380550115188503,31
24.796,0.13533450795074814,31
24.797,0.13682408908555199,31
24.798,0.13827493398546614,31
24.799,0.13968775026173863,31
24.8,0.1410632664630814,31
24.801,0.14240223378078321,31
24.802,0.14465291164077251,31
24.803,0.14639850662395115,31
24.804,0.14778524131899554,31
24.805,0.14893205067862009,31
24.806,0.14993271685238471,31
24.807,0.15085814984780144,31
24.808,0.15175875809224201,31
24.809,0.15266685795623297,31
24.81,0.15359907659616717,31
24.811,0.15455870795139501,31
24.812,0.15553798726936038,31
24.813,0.15652025502798661,31
24.814,0.1574819864850954,31
24.815,0.15839466823166407,31
24.816,0.15922650799364041,31
24.817,0.15994396846293207,31
24.818,0.16051312010127011,31
24.819,0.16090081162149558,31
24.82,0.16107566019058422,31
24.821,0.16100886630821559,31
24.822,0.16067486079338186,31
24.823,0.16005179336656564,31
24.824,0.15912187396016367,31
24.825,0.15787157914447902,31
24.826,0.15629173694472456,31
24.827,0.15437750387370189,31
24.828,0.15212824824547644,31
24.829,0.14954735379966735,31
24.83,0.14664195738718927,31
24.831,0.14342263398005972,31
24.832,0.13990304160358807,31
24.833,0.13609953798142374,31
24.834,0.13203077976378319,31
24.835,0.12771731420622537,31
24.836,0.12318117210809394,31
24.837,0.118445469731422,31
24.838,0.11353402632547548,31
24.839,0.10847100279941269,31
24.84,0.10328056603336007,31
24.841,0.097986582311529694,31
24.842,0.092612342412241519,31
24.843,0.087180320008785631,31
24.844,0.081711964229513503,31
24.845,0.076227526500713932,31
24.846,0.070745921154977229,31
24.847,0.065284618732284944,31
24.848,0.059859570430706506,31
24.849,0.054485161776598921,31
24.85,0.049174193277573788,35
24.851,0.043937885591147821,35
24.852,0.038785906582981422,35
24.853,0.033726417555318716,35
24.854,0.028766135892551781,35
24.855,0.023910411390294616,35
24.856,0.019163313600342277,35
24.857,0.014527727629739508,35
24.858,0.010005455971309148,35
24.859,0.0055973241089968609,35
24.86,0.0013032878281613453,35
24.861,-0.0028774596372827879,35
24.862,-0.0069463822775246986,35
24.863,-0.010905499239763437,35
24.864,-0.014757287245211758,35
24.865,-0.018504588500958343,35
24.866,-0.022150524911221624,35
24.867,-0.025698419196007495,35
24.868,-0.029151723340707328,35
24.869,-0.032513954629588754,35
24.87,-0.035788639360825235,35
24.871,-0.038979264201633487,35
24.872,-0.042089235019792094,35
24.873,-0.045121842922491759,35
24.874,-0.048080237144985674,35
24.875,-0.050967404359454717,35
24.876,-0.053786153918220336,35
24.877,-0.056539108504073197,35
24.878,-0.059228699633017662,35
24.879,-0.061857167440017763,35
24.88,-0.064426564175134107,35
24.881,-0.066938760844470799,35
24.882,-0.069395456446286113,35
24.883,-0.071798189276138083,35
24.884,-0.074148349804734989,35
24.885,-0.076447194666984103,35
24.886,-0.078695861339379697,35
24.887,-0.080895383124219775,35
24.888,-0.083046704102148122,35
24.889,-0.085150693758239818,35
24.89,-0.087208161030432746,35
24.891,-0.089219867571812522,35
24.892,-0.091186540059438659,35
24.893,-0.093108881421516243,35
24.894,-0.094987580891330969,35
24.895,-0.096823322830130149,35
24.896,-0.098616794291795762,35
24.897,-0.10036869132954905,35
24.898,-0.1020797240689562,35
24.899,-0.10375062059215277,35
24.9,-0.10538212969550732,35
24.901,-0.10697502259700045,35
24.902,-0.108056351255542,35
24.903,-0.10933572872442568,35
24.904,-0.11074129338762831,35
24.905,-0.11221485844847294,35
24.906,-0.1137108413399857,35
24.907,-0.11519511953482051,35
24.908,-0.1166438408675569,35
24.909,-0.11804221398125386,35
24.91,-0.11938330185274287,35
24.911,-0.12066683860256892,35
24.912,-0.12189808701495536,35
24.913,-0.12308675143346919,35
24.914,-0.12424595800540396,35
24.915,-0.125391311661847,35
24.916,-0.1265400367739811,35
24.917,-0.12771020614605505,35
24.918,-0.12892006091222635,35
24.919,-0.13018742201299821,35
24.92,-0.13152919224678686,35
24.921,-0.13296094642796161,35
24.922,-0.13449660593482632,35
24.923,-0.13614819289593461,35
24.924,-0.13792565843398447,35
24.925,-0.13983677875363626,35
24.926,-0.14188711241093188,35
24.927,-0.14408001182372399,35
24.928,-0.14641668195943486,35
24.929,-0.14889627915240072,35
24.93,-0.15151604314131523,35
24.931,-0.15427145566097378,35
24.932,-0.15715641925488463,35
24.933,-0.16016345038000485,35
24.934,-0.16328388133619418,35
24.935,-0.16650806605611496,35
24.936,-0.16982558532241934,35
24.937,-0.17322544752547359,35
24.938,-0.17669628162511009,35
24.939,-0.18022651952380558,35
24.94,-0.18380456558739447,35
24.941,-0.18741895155539964,35
24.942,-0.19105847556004443,35
24.943,-0.19471232441599928,35
24.944,-0.19837017874810581,35
24.945,-0.20202230088901377,35
24.946,-0.20565960580120862,35
24.947,-0.20927371555757543,35
24.948,-0.21285699815156706,35
24.949,-0.21640259160308295,35
24.95,-0.21990441448082257,18
24.951,-0.22335716407819334,18
24.952,-0.22675630356030188,18
24.953,-0.23009803944695675,18
24.954,-0.23337929081402856,18
24.955,-0.23659765158618504,18
24.956,-0.23975134726127234,18
24.957,-0.24283918735379414,18
24.958,-0.24586051477535753,18
24.959,-0.24881515328682002,18
24.96,-0.25170335406325928,18
24.961,-0.25452574231169184,18
24.962,-0.25728326477537689,18
24.963,-0.25997713885001528,18
24.964,-0.26260880392839803,18
24.965,-0.26517987548303185,18
24.966,-0.26769210229265905,18
24.967,-0.27014732711983314,18
24.968,-0.27254745105397982,18
24.969,-0.27489440164860729,18
24.97,-0.2771901049032201,18
24.971,-0.27943646107052522,18
24.972,-0.28163532420797455,18
24.973,-0.28378848533966428,18
24.974,-0.28589765905004683,18
24.975,-0.28796447329459529,18
24.976,-0.28999046218417573,18
24.977,-0.29197706147898711,18
24.978,-0.29392560651402566,18
24.979,-0.29583733227053877,18
24.98,-0.2977133753062326,18
24.981,-0.29955477726044666,18
24.982,-0.30136248965843399,18
24.983,-0.30313737975063426,18
24.984,-0.30488023713773527,18
24.985,-0.30659178094976347,18
24.986,-0.30827266736681613,18
24.987,-0.30992349728978519,18
24.988,-0.31154482399100392,18
24.989,-0.31313716059668822,18
24.99,-0.31470098727493245,18
24.991,-0.31623675802446077,18
24.992,-0.31774490698002533,18
24.993,-0.31922585416999338,18
24.994,-0.32068001068006857,18
24.995,-0.32210778319406025,18
24.996,-0.32350957789803603,18
24.997,-0.32488580374796422,18
24.998,-0.3262368751130455,18
24.999,-0.32756321381731823,18
25,-0.32886525061083483,18
25.001,-0.33014342610878306,18
25.002,-0.33187193366744239,18
25.003,-0.33334243891794835,18
25.004,-0.33462811426030509,18
25.005,-0.33578848710350406,18
25.006,-0.33687050733866331,18
25.007,-0.33790968772144736,18
25.008,-0.33893128920040194,18
25.009,-0.33995152572187437,18
25.01,-0.34097876569090779,18
25.011,-0.34201471000594758,18
25.012,-0.34305552935453809,18
25.013,-0.34409294620493669,18
25.014,-0.34511524960884266,18
25.015,-0.346108233503927,18
25.016,-0.34705605163878395,18
25.017,-0.34794198451084996,18
25.018,-0.3487491157893533,18
25.019,-0.34946091757576048,18
25.02,-0.35006174552404312,18
25.021,-0.35053724629781619,18
25.022,-0.35087468108071834,18
25.023,-0.35106316988390585,18
25.024,-0.35109386221708511,18
25.025,-0.35096004031681655,18
25.026,-0.35065716156986582,18
25.027,-0.35018284704397828,18
25.028,-0.349536823158767,18
25.029,-0.34872082351154432,18
25.03,-0.34773845773352829,18
25.031,-0.34659505400773527,18
25.032,-0.34529748154771689,18
25.033,-0.34385395893237558,18
25.034,-0.34227385373201047,18
25.035,-0.34056747835926848,18
25.036,-0.33874588654955046,18
25.037,-0.33682067433125717,18
25.038,-0.33480378879845507,18
25.039,-0.33270734745718977,18
25.04,-0.33054347039059051,18
25.041,-0.32832412698457236,18
25.042,-0.32606099848156422,18
25.043,-0.32376535718922994,18
25.044,-0.3214479627683775,18
25.045,-0.31911897566183933,18
25.046,-0.31678788740568165,18
25.047,-0.31446346728636998,18
25.048,-0.31215372457234425,18
25.049,-0.30986588535496262,18
25.05,-0.3076063828804636,12
25.051,-0.30538086013941934,12
25.052,-0.30319418340065163,12
25.053,-0.30105046532993546,12
25.054,-0.2989530963169722,12
25.055,-0.29690478264384523,12
25.056,-0.29490759016116619,12
25.057,-0.29296299219104516,12
25.058,-0.29107192044558028,12
25.059,-0.2892348178325661,12
25.06,-0.2874516921135033,12
25.061,-0.28572216947988416,12
25.062,-0.28404554721944325,12
25.063,-0.28242084475216894,12
25.064,-0.2808468524241664,12
25.065,-0.27932217755400623,12
25.066,-0.27784528732930702,12
25.067,-0.27641454824955691,12
25.068,-0.27502826190341934,12
25.069,-0.27368469695405528,12
25.07,-0.27238211728364869,12
25.071,-0.27111880631785956,12
25.072,-0.2698930876120732,12
25.073,-0.26870334183397748,12
25.074,-0.2675480203212382,12
25.075,-0.2664256554290696,12
25.076,-0.2653348679106361,12
25.077,-0.26427437159390438,12
25.078,-0.26324297563229665,12
25.079,-0.26223958461385394,12
25.08,-0.26126319681521493,12
25.081,-0.2603129008832013,12
25.082,-0.25938787121883167,12
25.083,-0.25848736232682867,12
25.084,-0.2576107023787832,12
25.085,-0.25675728622072758,12
25.086,-0.25592656803654601,12
25.087,-0.25511805385797748,12
25.088,-0.25433129409045918,12
25.089,-0.25356587620220206,12
25.09,-0.25282141770209504,12
25.091,-0.25209755951068219,12
25.092,-0.25139395980786883,12
25.093,-0.25071028842145243,12
25.094,-0.25004622180226838,12
25.095,-0.24940143861485825,12
25.096,-0.24877561595723696,12
25.097,-0.24816842620963767,12
25.098,-0.24757953450009906,12
25.099,-0.24700859676443593,12
25.1,-0.24645525836948184,12
25.101,-0.24591915326146552,12
25.102,-0.24492616117090901,12
25.103,-0.24418468815338795,12
25.104,-0.24362163216405436,12
25.105,-0.24317753488042548,12
25.106,-0.24280551428689681,12
25.107,-0.24247012434510257,12
25.108,-0.24214616971387171,12
25.109,-0.24181750098848714,12
25.11,-0.24147581328023293,12
25.111,-0.24111946821874802,12
25.112,-0.24075235669035444,12
25.113,-0.24038281687775623,12
25.114,-0.24002261948621886,12
25.115,-0.23968602946782552,12
25.116,-0.23938895112145087,12
25.117,-0.23914816117814383,12
25.118,-0.2389806324000695,12
25.119,-0.23890294834073569,12
25.12,-0.23893080824434607,12
25.121,-0.23907861960737753,12
25.122,-0.23935917468613321,12
25.123,-0.23978340620650695,12
25.124,-0.24036021670961993,12
25.125,-0.2410963753396691,12
25.126,-0.24199647543626496,12
25.127,-0.24306294601892692,12
25.128,-0.24429611013107547,12
25.129,-0.24569428302871205,12
25.13,-0.24725390333836753,12
25.131,-0.24896969055301282,12
25.132,-0.2508348225667727,12
25.133,-0.25284112735320458,12
25.134,-0.25497928335198194,12
25.135,-0.25723902363029777,12
25.136,-0.25960933941442843,12
25.137,-0.26207867913105959,12
25.138,-0.26463513964578722,12
25.139,-0.26726664692755364,12
25.14,-0.26996112389386862,12
25.141,-0.27270664369500341,12
25.142,-0.27549156716972545,12
25.143,-0.27830466364560608,12
25.144,-0.28113521465970703,12
25.145,-0.28397310053786745,12
25.146,-0.28680887009123968,12
25.147,-0.28963379396645539,12
25.148,-0.29243990242098084,12
25.149,-0.29522000848871383,12
25.15,-0.29796771765418911,13
25.151,-0.30067742526893559,13
25.152,-0.30334430302303167,13
25.153,-0.30596427583155295,13
25.154,-0.30853399051245056,13
25.155,-0.31105077762266709,13
25.156,-0.31351260778630313,13
25.157,-0.31591804379572147,13
25.158,-0.31826618969691461,13
25.159,-0.32055663798745648,13
25.16,-0.32278941596197486,13
25.161,-0.3249649321391897,13
25.162,-0.32708392359884608,13
25.163,-0.3291474049487636,13
25.164,-0.33115661953392661,13
25.165,-0.33311299339299805,13
25.166,-0.33501809236452124,13
25.167,-0.33687358264681699,13
25.168,-0.33868119502334415,13
25.169,-0.34044269287999984,13
25.17,-0.34215984406318201,13
25.171,-0.34383439655790005,13
25.172,-0.34546805790406826,13
25.173,-0.34706247821645964,13
25.174,-0.34861923662955263,13
25.175,-0.3501398309524793,13
25.176,-0.35162567029114034,13
25.177,-0.35307807037387234,13
25.178,-0.35449825130331636,13
25.179,-0.35588733744978074,13
25.18,-0.35724635919979431,13
25.181,-0.3585762562770568,13
25.182,-0.35987788236096707,13
25.183,-0.36115201073966113,13
25.184,-0.36239934074939795,13
25.185,-0.36362050476953756,13
25.186,-0.36481607556168383,13
25.187,-0.36598657376223542,13
25.188,-0.36713247535909388,13
25.189,-0.36825421900513761,13
25.19,-0.36935221304286381,13
25.191,-0.37042684213595145,13
25.192,-0.3714784734240888,13
25.193,-0.37250746213696956,13
25.194,-0.37351415662166443,13
25.195,-0.37449890275446068,13
25.196,-0.37546204772359304,13
25.197,-0.37640394318298437,13
25.198,-0.37732494778913273,13
25.199,-0.37822542914360213,13
25.2,-0.37910576517222866,13
25.201,-0.37996634497917864,13
25.202,-0.38128131164447188,13
25.203,-0.38234228168562873,13
25.204,-0.38322237948553989,13
25.205,-0.38398108547205678,13
25.206,-0.38466530353584272,13
25.207,-0.38531050136236245,13
25.208,-0.38594189571426207,13
25.209,-0.38657565719443099,13
25.21,-0.38722011166876213,13
25.211,-0.38787691826609083,13
25.212,-0.38854220664214567,13
25.213,-0.38920765894211423,13
25.214,-0.38986152457671402,13
25.215,-0.39048955850017308,13
25.216,-0.39107587611247852,13
25.217,-0.39160372017620232,13
25.218,-0.39205613721975385,13
25.219,-0.39241656277933357,13
25.22,-0.3926693165017463,13
25.221,-0.39280000958497507,13
25.222,-0.39279586827276608,13
25.223,-0.3926459781469871,13
25.224,-0.39234145478409854,13
25.225,-0.39187554696939897,13
25.226,-0.391243679106765,13
25.227,-0.39044343973621953,13
25.228,-0.38947452319198694,13
25.229,-0.38833863141584501,13
25.23,-0.38703934280119268,13
25.231,-0.38558195469913958,13
25.232,-0.38397330588577561,13
25.233,-0.3822215848858595,13
25.234,-0.38033612958808549,13
25.235,-0.37832722308561395,13
25.236,-0.37620589014642347,13
25.237,-0.3739836981738841,13
25.238,-0.37167256597013787,13
25.239,-0.36928458307352707,13
25.24,-0.36683184191521878,13
25.241,-0.36432628453683935,13
25.242,-0.36177956513655019,13
25.243,-0.35920292927053171,13
25.244,-0.35660711013407093,13
25.245,-0.35400224198403007,13
25.246,-0.35139779044404829,13
25.247,-0.3488024991560939,13
25.248,-0.34622435200681023,13
25.249,-0.34367054996360058,13
25.25,-0.34114750140208638,10
25.251,-0.33866082469139591,10
25.252,-0.33621536172423533,10
25.253,-0.33381520103205026,10
25.254,-0.33146370910873785,10
25.255,-0.32916356857610318,10
25.256,-0.32691682185724702,10
25.257,-0.32472491907699796,10
25.258,-0.32258876897806354,10
25.259,-0.32050879172457858,10
25.26,-0.31848497255811614,10
25.261,-0.31651691537211457,10
25.262,-0.31460389537639211,10
25.263,-0.31274491013152833,10
25.264,-0.31093872834118708,10
25.265,-0.30918393589699922,10
25.266,-0.30747897877374009,10
25.267,-0.30582220247079483,10
25.268,-0.30421188778814401,10
25.269,-0.30264628281039296,10
25.27,-0.30112363105002193,10
25.271,-0.29964219577057294,10
25.272,-0.29820028057163678,10
25.273,-0.29679624637016422,10
25.274,-0.29542852495686867,10
25.275,-0.29409562934251177,10
25.276,-0.29279616113700602,10
25.277,-0.291528815224951,10
